x-axis,1,2
second,Volt,Volt
-75.000E-06,-7.281275E-03,-16.788812E-03
-73.550E-06,+3.954906E-03,+65.459E-06
-72.100E-06,-14.195848E-03,-21.110420E-03
-70.650E-06,-2.959667E-03,-15.924491E-03
-69.200E-06,-12.035044E-03,-16.788812E-03
-67.750E-06,-12.467204E-03,-9.874240E-03
-66.300E-06,-9.874240E-03,-16.788812E-03
-64.850E-06,-23.703385E-03,-16.788812E-03
-63.400E-06,-28.024993E-03,-37.532531E-03
-61.950E-06,-20.678260E-03,-9.874240E-03
-60.500E-06,-10.738561E-03,-3.823988E-03
-59.050E-06,-15.924491E-03,-9.009918E-03
-57.600E-06,-2.959667E-03,-7.281275E-03
-56.150E-06,+3.954906E-03,-5.552632E-03
-54.700E-06,+3.954906E-03,-2.959667E-03
-53.250E-06,-9.874240E-03,-9.874240E-03
-51.800E-06,-16.788812E-03,-18.949616E-03
-50.350E-06,-12.467204E-03,-12.467204E-03
-48.900E-06,-9.874240E-03,-10.738561E-03
-47.450E-06,-15.924491E-03,-16.788812E-03
-46.000E-06,-18.949616E-03,-366.702E-06
-44.550E-06,-9.874240E-03,-5.552632E-03
-43.100E-06,-3.823988E-03,+3.090584E-03
-41.650E-06,+3.522745E-03,-10.306400E-03
-40.200E-06,-12.035044E-03,-21.110420E-03
-38.750E-06,-16.788812E-03,-12.467204E-03
-37.300E-06,-2.959667E-03,-2.959667E-03
-35.850E-06,+3.954906E-03,-9.009918E-03
-34.400E-06,+1.794102E-03,+6.547871E-03
-32.950E-06,-9.874240E-03,-12.467204E-03
-31.500E-06,-30.617958E-03,-9.874240E-03
-30.050E-06,-15.924491E-03,-2.959667E-03
-28.600E-06,-16.788812E-03,-9.874240E-03
-27.150E-06,-8.577757E-03,-9.874240E-03
-25.700E-06,-9.874240E-03,-15.492330E-03
-24.250E-06,-29.753636E-03,-17.220973E-03
-22.800E-06,-9.874240E-03,-2.959667E-03
-21.350E-06,-20.678260E-03,-12.467204E-03
-19.900E-06,-23.703385E-03,+3.090584E-03
-18.450E-06,+3.090584E-03,-2.095345E-03
-17.000E-06,-5.120471E-03,-9.874240E-03
-15.550E-06,-2.959667E-03,-9.874240E-03
-14.100E-06,-16.788812E-03,-3.823988E-03
-12.650E-06,-9.874240E-03,+3.522745E-03
-11.200E-06,-2.959667E-03,-7.281275E-03
-9.750E-06,-12.467204E-03,-16.788812E-03
-8.300E-06,-22.406903E-03,-9.874240E-03
-6.850E-06,-9.009918E-03,-15.924491E-03
-5.400E-06,-18.949616E-03,-2.959667E-03
-3.950E-06,-9.874240E-03,+1.361941E-03
-2.500E-06,-10.738561E-03,-3.823988E-03
-1.050E-06,-2.959667E-03,-9.009918E-03
+400E-09,-9.874240E-03,-366.702E-06
+1.850E-06,-798.863E-06,-3.823988E-03
+3.300E-06,+3.954906E-03,-2.959667E-03
+4.750E-06,+4.819228E-03,+3.522745E-03
+6.200E-06,+3.954906E-03,-366.702E-06
+7.650E-06,+3.954906E-03,+65.459E-06
+9.100E-06,-1.663184E-03,-1.663184E-03
+10.550E-06,+3.954906E-03,-2.959667E-03
+12.000E-06,-366.702E-06,-366.702E-06
+13.450E-06,+3.954906E-03,+65.459E-06
+14.900E-06,+3.954906E-03,+3.954906E-03
+16.350E-06,+3.954906E-03,-2.959667E-03
+17.800E-06,+3.954906E-03,-366.702E-06
+19.250E-06,+1.361941E-03,+65.459E-06
+20.700E-06,+3.954906E-03,-2.959667E-03
+22.150E-06,+3.522745E-03,+3.522745E-03
+23.600E-06,+3.954906E-03,+3.954906E-03
+25.050E-06,+3.954906E-03,-2.959667E-03
+26.500E-06,+3.954906E-03,-1.663184E-03
+27.950E-06,+3.522745E-03,-2.959667E-03
+29.400E-06,-366.702E-06,-366.702E-06
+30.850E-06,-6.849114E-03,+3.954906E-03
+32.300E-06,+274.919727E-03,-79.019967E-03
+33.750E-06,+812.095601E-03,+157.371990E-03
+35.200E-06,+803.452385E-03,+200.155909E-03
+36.650E-06,+787.894596E-03,+204.477517E-03
+38.100E-06,+758.507662E-03,+198.859427E-03
+39.550E-06,+742.949873E-03,+218.306663E-03
+41.000E-06,+711.402135E-03,+186.326763E-03
+42.450E-06,+684.176004E-03,+197.562944E-03
+43.900E-06,+653.924748E-03,+204.477517E-03
+45.350E-06,+633.181030E-03,+183.733799E-03
+46.800E-06,+593.854397E-03,+183.733799E-03
+48.250E-06,+580.457412E-03,+179.844351E-03
+49.700E-06,+550.206156E-03,+169.904653E-03
+51.150E-06,+515.633292E-03,+163.854402E-03
+52.600E-06,+494.889574E-03,+158.668472E-03
+54.050E-06,+470.256409E-03,+162.990080E-03
+55.500E-06,+440.869474E-03,+149.160935E-03
+56.950E-06,+411.482540E-03,+148.728774E-03
+58.400E-06,+382.095605E-03,+149.160935E-03
+59.850E-06,+359.623244E-03,+145.271487E-03
+61.300E-06,+334.990078E-03,+117.181035E-03
+62.750E-06,+315.110682E-03,+121.070483E-03
+64.200E-06,+287.452390E-03,+100.758925E-03
+65.650E-06,+259.794099E-03,+93.844352E-03
+67.100E-06,+245.964954E-03,+93.844352E-03
+68.550E-06,+224.789075E-03,+93.412191E-03
+70.000E-06,+211.392090E-03,+73.100634E-03
+71.450E-06,+196.698623E-03,+65.321740E-03
+72.900E-06,+175.954904E-03,+39.824252E-03
+74.350E-06,+149.160935E-03,+58.839328E-03
+75.800E-06,+126.256412E-03,+41.120735E-03
+77.250E-06,+107.673498E-03,+34.638323E-03
+78.700E-06,+99.894603E-03,+23.834303E-03
+80.150E-06,+80.015207E-03,+10.869479E-03
+81.600E-06,+68.779026E-03,+1.794102E-03
+83.050E-06,+41.552896E-03,-13.763687E-03
+84.500E-06,+24.698624E-03,-3.823988E-03
+85.950E-06,+10.869479E-03,-23.703385E-03
+87.400E-06,+15.623248E-03,-30.617958E-03
+88.850E-06,-9.874240E-03,-37.532531E-03
+90.300E-06,-10.738561E-03,-43.150621E-03
+91.750E-06,-22.839064E-03,-65.190822E-03
+93.200E-06,-32.778762E-03,-67.351626E-03
+94.650E-06,-23.703385E-03,-74.698359E-03
+96.100E-06,-23.703385E-03,-79.019967E-03
+97.550E-06,-44.879264E-03,-79.452128E-03
+99.000E-06,-46.607908E-03,-101.924490E-03
+100.450E-06,-50.065194E-03,-98.467203E-03
+101.900E-06,+497.620E-06,-23.703385E-03
+103.350E-06,-9.874240E-03,-3.391828E-03
+104.800E-06,+3.954906E-03,-2.959667E-03
+106.250E-06,+1.361941E-03,+3.954906E-03
+107.700E-06,+5.251388E-03,+3.954906E-03
+109.150E-06,-2.095345E-03,-2.095345E-03
+110.600E-06,-366.702E-06,+3.954906E-03
+112.050E-06,+3.954906E-03,+1.361941E-03
+113.500E-06,+3.954906E-03,+3.954906E-03
+114.950E-06,+3.954906E-03,-2.095345E-03
+116.400E-06,+3.954906E-03,-2.959667E-03
+117.850E-06,+65.459E-06,-1.663184E-03
+119.300E-06,+3.954906E-03,-1.663184E-03
+120.750E-06,+3.954906E-03,+3.954906E-03
+122.200E-06,+3.954906E-03,-2.959667E-03
+123.650E-06,+3.954906E-03,-2.959667E-03
+125.100E-06,+3.954906E-03,-1.663184E-03
+126.550E-06,+3.522745E-03,-2.959667E-03
+128.000E-06,+3.954906E-03,+3.954906E-03
+129.450E-06,+65.459E-06,-2.959667E-03
+130.900E-06,-1.663184E-03,-2.959667E-03
+132.350E-06,+3.954906E-03,-2.095345E-03
+133.800E-06,+6.547871E-03,-7.281275E-03
+135.250E-06,+46.738825E-03,-23.703385E-03
+136.700E-06,+84.768976E-03,-23.703385E-03
+138.150E-06,+115.452392E-03,-23.703385E-03
+139.600E-06,+144.839327E-03,-51.361676E-03
+141.050E-06,+162.990080E-03,-58.276249E-03
+142.500E-06,+171.201135E-03,-72.969716E-03
+143.950E-06,+190.648371E-03,-92.849113E-03
+145.400E-06,+202.316713E-03,-92.849113E-03
+146.850E-06,+233.432290E-03,-102.356651E-03
+148.300E-06,+273.623245E-03,-112.296349E-03
+149.750E-06,+307.331787E-03,-114.024992E-03
+151.200E-06,+310.789074E-03,-134.336550E-03
+152.650E-06,+349.683546E-03,-120.507404E-03
+154.100E-06,+378.638319E-03,-131.743585E-03
+155.550E-06,+404.567967E-03,-141.251123E-03
+157.000E-06,+437.412188E-03,-152.487303E-03
+158.450E-06,+474.145856E-03,-158.969715E-03
+159.900E-06,+493.593092E-03,-161.994841E-03
+161.350E-06,+522.547865E-03,-168.909414E-03
+162.800E-06,+529.462438E-03,-175.823987E-03
+164.250E-06,+561.010176E-03,-178.416951E-03
+165.700E-06,+609.844347E-03,-182.738559E-03
+167.150E-06,+633.613191E-03,-182.738559E-03
+168.600E-06,+665.160929E-03,-168.909414E-03
+170.050E-06,+667.753894E-03,-168.909414E-03
+171.500E-06,+720.477511E-03,-175.823987E-03
+172.950E-06,+737.763943E-03,-175.823987E-03
+174.400E-06,+778.387059E-03,-161.994841E-03
+175.850E-06,+803.020224E-03,-175.823987E-03
+177.300E-06,+812.959922E-03,-161.994841E-03
+178.750E-06,+839.753892E-03,-154.215947E-03
+180.200E-06,+861.361932E-03,-155.080268E-03
+181.650E-06,+892.909670E-03,-148.165695E-03
+183.100E-06,+915.382032E-03,-153.783786E-03
+184.550E-06,+930.507660E-03,-127.854138E-03
+186.000E-06,+939.583037E-03,-124.829012E-03
+187.450E-06,+968.969971E-03,-116.185796E-03
+188.900E-06,+999.653388E-03,-113.592831E-03
+190.350E-06,+1.000517709E+00,-112.296349E-03
+191.800E-06,+1.027311679E+00,-79.019967E-03
+193.250E-06,+1.045030272E+00,-74.698359E-03
+194.700E-06,+1.038547860E+00,-72.969716E-03
+196.150E-06,+1.048055397E+00,-50.497355E-03
+197.600E-06,+1.066206151E+00,-51.361676E-03
+199.050E-06,+1.078306653E+00,-19.381777E-03
+200.500E-06,+1.081331779E+00,-17.653134E-03
+201.950E-06,+1.102507658E+00,-15.924491E-03
+203.400E-06,+1.098618211E+00,-5.120471E-03
+204.850E-06,+1.107261427E+00,+6.980032E-03
+206.300E-06,+1.103371980E+00,+24.698624E-03
+207.750E-06,+1.103804140E+00,+32.477519E-03
+209.200E-06,+1.100779015E+00,+54.949880E-03
+210.650E-06,+1.100346854E+00,+63.593096E-03
+212.100E-06,+1.096457407E+00,+72.236312E-03
+213.550E-06,+1.088678512E+00,+93.844352E-03
+215.000E-06,+1.077874493E+00,+86.929779E-03
+216.450E-06,+1.082628261E+00,+107.673498E-03
+217.900E-06,+1.080035297E+00,+106.809176E-03
+219.350E-06,+1.054105649E+00,+114.588071E-03
+220.800E-06,+1.052377005E+00,+135.331789E-03
+222.250E-06,+1.022990071E+00,+142.246362E-03
+223.700E-06,+1.013482533E+00,+142.246362E-03
+225.150E-06,+1.005703639E+00,+156.075507E-03
+226.600E-06,+965.080524E-03,+158.668472E-03
+228.050E-06,+953.844343E-03,+176.819226E-03
+229.500E-06,+944.336805E-03,+189.784050E-03
+230.950E-06,+922.728766E-03,+184.598120E-03
+232.400E-06,+893.341831E-03,+200.155909E-03
+233.850E-06,+868.276505E-03,+197.562944E-03
+235.300E-06,+854.447359E-03,+197.562944E-03
+236.750E-06,+827.221229E-03,+197.562944E-03
+238.200E-06,+799.130777E-03,+204.477517E-03
+239.650E-06,+780.980023E-03,+201.884552E-03
+241.100E-06,+764.557913E-03,+211.392090E-03
+242.550E-06,+729.120727E-03,+205.773999E-03
+244.000E-06,+695.412185E-03,+204.477517E-03
+245.450E-06,+674.668467E-03,+201.884552E-03
+246.900E-06,+659.542839E-03,+210.527768E-03
+248.350E-06,+618.487563E-03,+211.392090E-03
+249.800E-06,+591.693593E-03,+193.241336E-03
+251.250E-06,+573.542840E-03,+201.884552E-03
+252.700E-06,+543.291584E-03,+196.698623E-03
+254.150E-06,+509.150881E-03,+183.733799E-03
+255.600E-06,+485.814197E-03,+176.819226E-03
+257.050E-06,+467.231283E-03,+172.929779E-03
+258.500E-06,+433.954901E-03,+174.658422E-03
+259.950E-06,+411.914701E-03,+156.075507E-03
+261.400E-06,+375.181033E-03,+151.753899E-03
+262.850E-06,+356.598118E-03,+138.356915E-03
+264.300E-06,+344.065455E-03,+142.246362E-03
+265.750E-06,+315.110682E-03,+128.417216E-03
+267.200E-06,+292.206159E-03,+121.502643E-03
+268.650E-06,+269.733798E-03,+103.784051E-03
+270.100E-06,+248.557918E-03,+102.055407E-03
+271.550E-06,+218.306663E-03,+87.794101E-03
+273.000E-06,+190.648371E-03,+86.929779E-03
+274.450E-06,+176.819226E-03,+76.125760E-03
+275.900E-06,+169.904653E-03,+66.186061E-03
+277.350E-06,+156.939829E-03,+52.356916E-03
+278.800E-06,+119.341839E-03,+31.613197E-03
+280.250E-06,+100.758925E-03,+31.613197E-03
+281.700E-06,+96.437317E-03,+24.698624E-03
+283.150E-06,+66.186061E-03,+31.181036E-03
+284.600E-06,+61.864453E-03,+10.869479E-03
+286.050E-06,+59.271488E-03,-6.849114E-03
+287.500E-06,+34.206162E-03,-16.788812E-03
+288.950E-06,+24.698624E-03,-23.703385E-03
+290.400E-06,+22.537820E-03,-41.854139E-03
+291.850E-06,+3.954906E-03,-44.447104E-03
+293.300E-06,-9.874240E-03,-52.225998E-03
+294.750E-06,-9.874240E-03,-63.894339E-03
+296.200E-06,-16.788812E-03,-58.276249E-03
+297.650E-06,-30.617958E-03,-63.894339E-03
+299.100E-06,-37.532531E-03,-83.341575E-03
+300.550E-06,-36.668209E-03,-85.070219E-03
+302.000E-06,-41.854139E-03,-92.849113E-03
+303.450E-06,-44.447104E-03,-99.763686E-03
+304.900E-06,-56.979767E-03,-106.678259E-03
+306.350E-06,-64.326500E-03,-112.728510E-03
+307.800E-06,-65.190822E-03,-127.421977E-03
+309.250E-06,-65.190822E-03,-127.421977E-03
+310.700E-06,-51.361676E-03,-120.507404E-03
+312.150E-06,-51.793837E-03,-127.854138E-03
+313.600E-06,-67.351626E-03,-134.336550E-03
+315.050E-06,-69.080269E-03,-136.929515E-03
+316.500E-06,-79.019967E-03,-134.336550E-03
+317.950E-06,-65.190822E-03,-134.336550E-03
+319.400E-06,-53.522480E-03,-143.411927E-03
+320.850E-06,-65.190822E-03,-141.251123E-03
+322.300E-06,-72.105395E-03,-148.165695E-03
+323.750E-06,-58.708410E-03,-147.301374E-03
+325.200E-06,-55.683284E-03,-148.165695E-03
+326.650E-06,-58.276249E-03,-134.336550E-03
+328.100E-06,-51.361676E-03,-139.954640E-03
+329.550E-06,-52.225998E-03,-134.336550E-03
+331.000E-06,-62.597857E-03,-131.743585E-03
+332.450E-06,-50.065194E-03,-113.592831E-03
+333.900E-06,-56.979767E-03,-124.829012E-03
+335.350E-06,-44.447104E-03,-113.592831E-03
+336.800E-06,-30.617958E-03,-115.753635E-03
+338.250E-06,-40.125496E-03,-106.678259E-03
+339.700E-06,-31.482280E-03,-114.457153E-03
+341.150E-06,-36.668209E-03,-112.728510E-03
+342.600E-06,-18.949616E-03,-99.763686E-03
+344.050E-06,-23.703385E-03,-113.592831E-03
+345.500E-06,-30.617958E-03,-92.849113E-03
+346.950E-06,-30.617958E-03,-85.934540E-03
+348.400E-06,-23.703385E-03,-88.095344E-03
+349.850E-06,-27.592832E-03,-67.783787E-03
+351.300E-06,-29.321476E-03,-72.969716E-03
+352.750E-06,-23.703385E-03,-70.808912E-03
+354.200E-06,-30.617958E-03,-53.522480E-03
+355.650E-06,-19.381777E-03,-55.251124E-03
+357.100E-06,-17.653134E-03,-44.447104E-03
+358.550E-06,-30.617958E-03,-30.617958E-03
+360.000E-06,-16.788812E-03,-44.447104E-03
+361.450E-06,-23.703385E-03,-27.592832E-03
+362.900E-06,-23.703385E-03,-16.788812E-03
+364.350E-06,-22.839064E-03,-15.924491E-03
+365.800E-06,-18.949616E-03,-2.959667E-03
+367.250E-06,-20.678260E-03,-2.959667E-03
+368.700E-06,-22.406903E-03,+10.869479E-03
+370.150E-06,-24.135546E-03,+11.733800E-03
+371.600E-06,-16.788812E-03,+6.547871E-03
+373.050E-06,-34.507405E-03,+10.869479E-03
+374.500E-06,-17.653134E-03,+29.452393E-03
+375.950E-06,-30.617958E-03,+25.562946E-03
+377.400E-06,-28.024993E-03,+38.527770E-03
+378.850E-06,-23.703385E-03,+31.613197E-03
+380.300E-06,-43.150621E-03,+31.613197E-03
+381.750E-06,-37.532531E-03,+32.477519E-03
+383.200E-06,-41.854139E-03,+48.035308E-03
+384.650E-06,-33.210923E-03,+45.442343E-03
+386.100E-06,-37.532531E-03,+52.356916E-03
+387.550E-06,-44.879264E-03,+52.356916E-03
+389.000E-06,-37.532531E-03,+54.949880E-03
+390.450E-06,-44.447104E-03,+55.382041E-03
+391.900E-06,-36.236048E-03,+53.653398E-03
+393.350E-06,-36.668209E-03,+45.442343E-03
+394.800E-06,-30.617958E-03,+52.356916E-03
+396.250E-06,-47.040068E-03,+52.356916E-03
+397.700E-06,-58.276249E-03,+46.738825E-03
+399.150E-06,-58.276249E-03,+58.839328E-03
+400.600E-06,-44.447104E-03,+61.864453E-03
+402.050E-06,-44.447104E-03,+55.382041E-03
+403.500E-06,-63.894339E-03,+48.035308E-03
+404.950E-06,-51.793837E-03,+51.924755E-03
+406.400E-06,-37.532531E-03,+54.949880E-03
+407.850E-06,-41.421978E-03,+52.356916E-03
+409.300E-06,-37.532531E-03,+38.527770E-03
+410.750E-06,-51.361676E-03,+52.356916E-03
+412.200E-06,-34.939566E-03,+43.281539E-03
+413.650E-06,-27.592832E-03,+38.527770E-03
+415.100E-06,-51.361676E-03,+39.824252E-03
+416.550E-06,-30.617958E-03,+38.527770E-03
+418.000E-06,-32.778762E-03,+36.366966E-03
+419.450E-06,-34.507405E-03,+35.934805E-03
+420.900E-06,-30.617958E-03,+37.663448E-03
+422.350E-06,-23.703385E-03,+19.080534E-03
+423.800E-06,-25.864189E-03,+24.698624E-03
+425.250E-06,-31.482280E-03,+6.980032E-03
+426.700E-06,-24.567707E-03,+3.090584E-03
+428.150E-06,-16.788812E-03,-2.959667E-03
+429.600E-06,-12.035044E-03,+3.954906E-03
+431.050E-06,-16.788812E-03,+65.459E-06
+432.500E-06,+3.954906E-03,+3.954906E-03
+433.950E-06,-2.959667E-03,-16.788812E-03
+435.400E-06,-2.959667E-03,-5.120471E-03
+436.850E-06,-13.763687E-03,-13.763687E-03
+438.300E-06,+3.090584E-03,-16.788812E-03
+439.750E-06,+3.954906E-03,-9.009918E-03
+441.200E-06,+10.869479E-03,-9.874240E-03
+442.650E-06,+8.276514E-03,-23.703385E-03
+444.100E-06,+10.869479E-03,-22.406903E-03
+445.550E-06,+11.733800E-03,-22.839064E-03
+447.000E-06,+17.784052E-03,-23.703385E-03
+448.450E-06,+24.698624E-03,-12.467204E-03
+449.900E-06,+10.005157E-03,-17.653134E-03
+451.350E-06,+24.266464E-03,-22.839064E-03
+452.800E-06,+15.623248E-03,-46.607908E-03
+454.250E-06,+24.698624E-03,-27.592832E-03
+455.700E-06,+17.784052E-03,-15.492330E-03
+457.150E-06,+38.527770E-03,-29.753636E-03
+458.600E-06,+17.784052E-03,-28.024993E-03
+460.050E-06,+13.894604E-03,-34.507405E-03
+461.500E-06,+30.748876E-03,-30.617958E-03
+462.950E-06,+18.648373E-03,-23.703385E-03
+464.400E-06,+38.527770E-03,-2.959667E-03
+465.850E-06,+29.020232E-03,-23.703385E-03
+467.300E-06,+25.995107E-03,-30.617958E-03
+468.750E-06,+31.613197E-03,-23.703385E-03
+470.200E-06,+24.698624E-03,-18.949616E-03
+471.650E-06,+17.784052E-03,-16.788812E-03
+473.100E-06,+17.784052E-03,-17.653134E-03
+474.550E-06,+31.181036E-03,-10.306400E-03
+476.000E-06,+29.452393E-03,-18.949616E-03
+477.450E-06,+29.020232E-03,-27.592832E-03
+478.900E-06,+24.698624E-03,-36.236048E-03
+480.350E-06,+31.613197E-03,-9.009918E-03
+481.800E-06,+27.291589E-03,-16.788812E-03
+483.250E-06,+20.809177E-03,-24.567707E-03
+484.700E-06,+3.954906E-03,-24.567707E-03
+486.150E-06,+3.954906E-03,-31.050119E-03
+487.600E-06,+17.784052E-03,-23.703385E-03
+489.050E-06,+17.784052E-03,-9.874240E-03
+490.500E-06,+3.954906E-03,-16.788812E-03
+491.950E-06,+3.954906E-03,-10.738561E-03
+493.400E-06,+15.623248E-03,-16.788812E-03
+494.850E-06,+10.869479E-03,-2.959667E-03
+496.300E-06,+3.954906E-03,-16.788812E-03
+497.750E-06,+3.954906E-03,-9.874240E-03
+499.200E-06,-5.120471E-03,-12.035044E-03
+500.650E-06,-5.552632E-03,-20.678260E-03
